"ID","UPRN","EASTING","NORTHING","LATITUDE","LONGITUDE"
6045,143164,360985,170082,51.4283893,-2.5625691
6046,143171,360020,170081,51.4283132,-2.5764485
6190,143198,359164,170078,51.4282251,-2.588761
6191,143201,360134,170077,51.4282852,-2.5748083
6195,143210,358830,170076,51.4281829,-2.5935651
6212,143235,360189,170073,51.4282531,-2.5740168
6218,143245,360971,170072,51.4282985,-2.5627693
6243,143279,358426,170069,51.4280904,-2.5993755
6163,143325,359084,170064,51.4280934,-2.5899101
6164,143328,360467,170064,51.4281917,-2.5700174
6172,143330,360231,170063,51.4281662,-2.5734116
6184,143339,360953,170063,51.4282163,-2.5630272
6185,143345,362031,170062,51.4282805,-2.5475224
6223,143407,359502,170056,51.4280516,-2.5838966
6196,143539,360314,170040,51.4279652,-2.5722152
6197,143544,359100,170040,51.4278788,-2.5896771
6213,143556,357536,170039,51.4277544,-2.6121735
6248,143608,360656,170035,51.427944,-2.5672958
6249,143613,361841,170034,51.428016,-2.5502521
6173,143654,360424,170030,51.427883,-2.570632
6174,143659,360224,170029,51.42786,-2.5735084
6214,143700,357317.46,170023.16,51.4275954,-2.615315
6238,143747,359079,170020,51.4276975,-2.5899768
6261,143787,359860,170015,51.4277084,-2.5787424
6175,143805,360710,170014,51.427759,-2.5665168
6219,143865,358914,170008,51.4275776,-2.5923488
6220,143869,360327,170008,51.4276784,-2.5720246
6229,143878,360693,170007,51.4276949,-2.5667605
6230,143884,362038,170006,51.4277775,-2.5474156
6198,143993,359939,169997,51.4275522,-2.577604
6221,144022,360661,169993,51.4275668,-2.5672191
